nt_book,nt_chap,nt_verse,lxx_chap,lxx_verse,votes,nt_v6_ref,lxx_v6_ref
Heb,11,5,88,48,7,novum_testamentum.ad_hebraeos.11.5,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.48
Heb,12,8,72,1,7,novum_testamentum.ad_hebraeos.12.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.1
Heb,13,15,114,1,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.1
Heb,13,15,114,2,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.2
Heb,13,15,114,3,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.3
Heb,13,15,114,4,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.4
Heb,13,15,114,5,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.5
Heb,13,15,114,6,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.6
Heb,13,15,114,7,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.7
Heb,13,15,114,8,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.8
Heb,13,15,114,9,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.114.9
Heb,13,15,115,1,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.1
Heb,13,15,115,2,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.2
Heb,13,15,115,3,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.3
Heb,13,15,115,4,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.4
Heb,13,15,115,5,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.5
Heb,13,15,115,6,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.6
Heb,13,15,115,7,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.7
Heb,13,15,115,8,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.8
Heb,13,15,115,9,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.9
Heb,13,15,115,10,7,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.115.10
Heb,1,4,2,7,6,novum_testamentum.ad_hebraeos.1.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.7
Heb,1,4,2,8,6,novum_testamentum.ad_hebraeos.1.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.2.8
Heb,3,5,104,26,6,novum_testamentum.ad_hebraeos.3.5,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.104.26
Heb,3,8,77,18,6,novum_testamentum.ad_hebraeos.3.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.18
Heb,3,8,77,56,6,novum_testamentum.ad_hebraeos.3.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.56
Heb,3,12,17,21,6,novum_testamentum.ad_hebraeos.3.12,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.21
Heb,3,18,105,24,6,novum_testamentum.ad_hebraeos.3.18,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.24
Heb,3,18,105,25,6,novum_testamentum.ad_hebraeos.3.18,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.25
Heb,3,18,105,26,6,novum_testamentum.ad_hebraeos.3.18,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.26
Heb,4,5,94,11,6,novum_testamentum.ad_hebraeos.4.5,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.94.11
Heb,4,13,138,11,6,novum_testamentum.ad_hebraeos.4.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.138.11
Heb,4,13,138,12,6,novum_testamentum.ad_hebraeos.4.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.138.12
Heb,5,7,17,19,6,novum_testamentum.ad_hebraeos.5.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.19
Heb,5,7,17,20,6,novum_testamentum.ad_hebraeos.5.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.17.20
Heb,5,7,87,1,6,novum_testamentum.ad_hebraeos.5.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.87.1
Heb,5,13,118,123,6,novum_testamentum.ad_hebraeos.5.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.123
Heb,6,7,23,5,6,novum_testamentum.ad_hebraeos.6.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.23.5
Heb,6,7,103,11,6,novum_testamentum.ad_hebraeos.6.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.103.11
Heb,6,7,103,12,6,novum_testamentum.ad_hebraeos.6.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.103.12
Heb,6,7,103,13,6,novum_testamentum.ad_hebraeos.6.7,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.103.13
Heb,6,17,109,4,6,novum_testamentum.ad_hebraeos.6.17,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.109.4
Heb,6,18,109,4,6,novum_testamentum.ad_hebraeos.6.18,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.109.4
Heb,10,11,49,8,6,novum_testamentum.ad_hebraeos.10.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.8
Heb,10,11,49,9,6,novum_testamentum.ad_hebraeos.10.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.9
Heb,10,11,49,10,6,novum_testamentum.ad_hebraeos.10.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.10
Heb,10,11,49,11,6,novum_testamentum.ad_hebraeos.10.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.11
Heb,10,11,49,12,6,novum_testamentum.ad_hebraeos.10.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.12
Heb,10,11,49,13,6,novum_testamentum.ad_hebraeos.10.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.49.13
Heb,10,30,93,1,6,novum_testamentum.ad_hebraeos.10.30,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.93.1
Heb,10,36,39,1,6,novum_testamentum.ad_hebraeos.10.36,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.39.1
Heb,11,33,143,1,6,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.143.1
Heb,11,33,143,2,6,novum_testamentum.ad_hebraeos.11.33,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.143.2
Heb,12,6,88,30,6,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.30
Heb,12,6,88,31,6,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.31
Heb,12,6,88,32,6,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.32
Heb,12,6,88,33,6,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.33
Heb,12,6,88,34,6,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.88.34
Heb,12,6,118,71,6,novum_testamentum.ad_hebraeos.12.6,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.71
Heb,12,8,72,14,6,novum_testamentum.ad_hebraeos.12.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.14
Heb,12,8,72,15,6,novum_testamentum.ad_hebraeos.12.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.72.15
Heb,12,14,132,1,6,novum_testamentum.ad_hebraeos.12.14,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.132.1
Heb,12,14,37,20,6,novum_testamentum.ad_hebraeos.12.14,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.37.20
Heb,12,14,93,15,6,novum_testamentum.ad_hebraeos.12.14,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.93.15
Heb,12,21,118,120,6,novum_testamentum.ad_hebraeos.12.21,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.120
Heb,12,26,113,1,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.1
Heb,12,26,113,2,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.2
Heb,12,26,113,3,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.3
Heb,12,26,113,4,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.4
Heb,12,26,113,5,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.5
Heb,12,26,113,6,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.6
Heb,12,26,113,7,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.7
Heb,12,26,113,8,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.8
Heb,12,26,113,9,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.9
Heb,12,26,113,10,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.10
Heb,12,26,113,11,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.11
Heb,12,26,113,12,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.12
Heb,12,26,113,13,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.13
Heb,12,26,113,14,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.14
Heb,12,26,113,15,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.15
Heb,12,26,113,16,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.16
Heb,12,26,113,17,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.17
Heb,12,26,113,18,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.18
Heb,12,26,113,19,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.19
Heb,12,26,113,20,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.20
Heb,12,26,113,21,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.21
Heb,12,26,113,22,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.22
Heb,12,26,113,23,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.23
Heb,12,26,113,24,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.24
Heb,12,26,113,25,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.25
Heb,12,26,113,26,6,novum_testamentum.ad_hebraeos.12.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.113.26
Heb,1,10,18,1,5,novum_testamentum.ad_hebraeos.1.10,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.18.1
Heb,2,15,55,13,5,novum_testamentum.ad_hebraeos.2.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.55.13
Heb,5,14,118,103,5,novum_testamentum.ad_hebraeos.5.14,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.103
Heb,6,10,19,3,5,novum_testamentum.ad_hebraeos.6.10,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.19.3
Heb,6,17,32,11,5,novum_testamentum.ad_hebraeos.6.17,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.32.11
Heb,6,19,145,5,5,novum_testamentum.ad_hebraeos.6.19,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.145.5
Heb,6,19,145,6,5,novum_testamentum.ad_hebraeos.6.19,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.145.6
Heb,7,1,77,35,5,novum_testamentum.ad_hebraeos.7.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.35
Heb,7,1,75,2,5,novum_testamentum.ad_hebraeos.7.1,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.75.2
Heb,7,15,109,4,5,novum_testamentum.ad_hebraeos.7.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.109.4
Heb,7,26,67,18,5,novum_testamentum.ad_hebraeos.7.26,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.67.18
Heb,8,12,24,7,5,novum_testamentum.ad_hebraeos.8.12,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.24.7
Heb,9,11,39,7,5,novum_testamentum.ad_hebraeos.9.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.39.7
Heb,10,4,50,16,5,novum_testamentum.ad_hebraeos.10.4,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.50.16
Heb,10,22,118,34,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.34
Heb,10,22,93,15,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.93.15
Heb,10,22,110,1,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.110.1
Heb,10,22,31,11,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.31.11
Heb,10,22,118,145,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.145
Heb,10,22,118,58,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.58
Heb,10,22,83,11,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.83.11
Heb,10,22,118,69,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.69
Heb,10,22,118,80,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.80
Heb,10,22,9,1,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.1
Heb,10,22,9,2,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.2
Heb,10,22,9,3,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.3
Heb,10,22,9,4,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.4
Heb,10,22,9,5,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.5
Heb,10,22,9,6,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.6
Heb,10,22,9,7,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.7
Heb,10,22,9,8,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.8
Heb,10,22,9,9,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.9
Heb,10,22,9,10,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.10
Heb,10,22,9,11,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.11
Heb,10,22,9,12,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.12
Heb,10,22,9,13,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.13
Heb,10,22,9,14,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.14
Heb,10,22,9,15,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.15
Heb,10,22,9,16,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.16
Heb,10,22,9,17,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.17
Heb,10,22,9,18,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.18
Heb,10,22,9,19,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.19
Heb,10,22,9,20,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.20
Heb,10,22,9,21,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.21
Heb,10,22,9,22,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.22
Heb,10,22,9,23,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.23
Heb,10,22,9,24,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.24
Heb,10,22,9,25,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.25
Heb,10,22,9,26,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.26
Heb,10,22,9,27,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.27
Heb,10,22,9,28,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.28
Heb,10,22,9,29,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.29
Heb,10,22,9,30,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.30
Heb,10,22,9,31,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.31
Heb,10,22,9,32,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.32
Heb,10,22,9,33,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.33
Heb,10,22,9,34,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.34
Heb,10,22,9,35,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.35
Heb,10,22,9,36,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.36
Heb,10,22,9,37,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.37
Heb,10,22,9,38,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.38
Heb,10,22,118,10,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.10
Heb,10,22,118,2,5,novum_testamentum.ad_hebraeos.10.22,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.2
Heb,11,13,118,19,5,novum_testamentum.ad_hebraeos.11.13,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.19
Heb,11,23,117,6,5,novum_testamentum.ad_hebraeos.11.23,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.117.6
Heb,11,29,77,13,5,novum_testamentum.ad_hebraeos.11.29,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.77.13
Heb,11,29,105,9,5,novum_testamentum.ad_hebraeos.11.29,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.9
Heb,11,29,105,10,5,novum_testamentum.ad_hebraeos.11.29,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.10
Heb,11,29,105,11,5,novum_testamentum.ad_hebraeos.11.29,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.105.11
Heb,11,34,143,10,5,novum_testamentum.ad_hebraeos.11.34,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.143.10
Heb,12,23,93,2,5,novum_testamentum.ad_hebraeos.12.23,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.93.2
Heb,13,15,68,30,5,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.68.30
Heb,13,15,68,31,5,novum_testamentum.ad_hebraeos.13.15,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.68.31
Heb,13,21,71,18,5,novum_testamentum.ad_hebraeos.13.21,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.71.18
Heb,13,21,71,19,5,novum_testamentum.ad_hebraeos.13.21,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.71.19
Heb,1,8,98,4,4,novum_testamentum.ad_hebraeos.1.8,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.98.4
Heb,1,9,118,128,4,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.128
Heb,1,9,118,104,4,novum_testamentum.ad_hebraeos.1.9,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.118.104
Heb,1,11,9,1,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.1
Heb,1,11,9,2,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.2
Heb,1,11,9,3,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.3
Heb,1,11,9,4,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.4
Heb,1,11,9,5,4,novum_testamentum.ad_hebraeos.1.11,septuaginta.psalmi urn:cts:greekLit:tlg0527.tlg027.1st1K-grc1.9.5
