filename,author,work,era,meter,genre,confidence
rusticus_presbyter.epistula_ad_eucherium_lugdunensem.tess,rusticus_presbyter,epistula_ad_eucherium_lugdunensem,Late Antique,prose,theology,auto
rutilius.de_reditu.tess,rutilius,de_reditu,Late Antique,elegiac,elegy,auto
sallust.catilina.tess,sallust,catilina,Republic,prose,historiography,auto
sallust.histories.tess,sallust,histories,Republic,prose,historiography,auto
sallust.jugurtha.tess,sallust,jugurtha,Republic,prose,historiography,auto
salutati.de_laboribus_herculis.tess,salutati,de_laboribus_herculis,Renaissance,prose,epistolary,auto
salutati.de_tyranno.tess,salutati,de_tyranno,Renaissance,prose,epistolary,auto
salvian_of_marseilles.ad_ecclesiam_libri_iiii.tess,salvian_of_marseilles,ad_ecclesiam_libri_iiii,Late Antique,prose,theology,auto
salvian_of_marseilles.de_gubernatione_dei.tess,salvian_of_marseilles,de_gubernatione_dei,Late Antique,prose,theology,auto
salvian_of_marseilles.epistulae.tess,salvian_of_marseilles,epistulae,Late Antique,prose,epistolary,auto
salvian_of_marseilles.epistulae_selections.tess,salvian_of_marseilles,epistulae_selections,Late Antique,prose,epistolary,auto
salvianus.ad_ecclesiam.tess,salvianus,ad_ecclesiam,Late Antique,prose,theology,auto
salvianus.de_gubernatione_dei.tess,salvianus,de_gubernatione_dei,Late Antique,prose,theology,auto
scriptores_historiae_augustae.historia_augusta.part.1.books_1-5.tess,scriptores_historiae_augustae,historia_augusta,Late Antique,prose,historiography,auto
scriptores_historiae_augustae.historia_augusta.part.2.books_6-10.tess,scriptores_historiae_augustae,historia_augusta,Late Antique,prose,historiography,auto
scriptores_historiae_augustae.historia_augusta.part.3.books_11-15.tess,scriptores_historiae_augustae,historia_augusta,Late Antique,prose,historiography,auto
scriptores_historiae_augustae.historia_augusta.part.4.books_16-21.tess,scriptores_historiae_augustae,historia_augusta,Late Antique,prose,historiography,auto
scriptores_historiae_augustae.historia_augusta.tess,scriptores_historiae_augustae,historia_augusta,Late Antique,prose,historiography,auto
secundinus.epistula_secundini_ad_augustinum.tess,secundinus,epistula_secundini_ad_augustinum,Late Antique,prose,theology,auto
secundinus_manichaeus.epistula_secundini_ad_augustinum.tess,secundinus_manichaeus,epistula_secundini_ad_augustinum,Late Antique,prose,theology,auto
sedulius.a_solis_ortus_cardine.tess,sedulius,a_solis_ortus_cardine,Late Antique,unknown,christian_poetry,auto
sedulius.carmen_paschale.tess,sedulius,carmen_paschale,Late Antique,hexameter,epic,auto
sedulius.carmina_ad_sedulium_spectantia.tess,sedulius,carmina_ad_sedulium_spectantia,Late Antique,prose,christian_poetry,auto
sedulius.epistola_ad_macedonium.tess,sedulius,epistola_ad_macedonium,Late Antique,prose,christian_poetry,auto
sedulius.epistola_ad_macedonium_altera.tess,sedulius,epistola_ad_macedonium_altera,Late Antique,prose,christian_poetry,auto
sedulius.hymnus_i.tess,sedulius,hymnus_i,Late Antique,prose,christian_poetry,auto
sedulius.hymnus_ii_a_solis_ortus_cardine.tess,sedulius,hymnus_ii_a_solis_ortus_cardine,Late Antique,prose,christian_poetry,auto
sedulius.opus_paschale.tess,sedulius,opus_paschale,Late Antique,prose,christian_poetry,auto
sedulius_scotus.carmen_pastorale.tess,sedulius_scotus,carmen_pastorale,Carolingian,unknown,medieval,auto
sedulius_scotus.carminum_appendix.tess,sedulius_scotus,carminum_appendix,Carolingian,unknown,medieval,auto
seneca.ad_lucilium_epistulae_morales.tess,seneca,ad_lucilium_epistulae_morales,Early Imperial,prose,philosophy,auto
seneca.agamemnon.tess,seneca,agamemnon,Early Imperial,dramatic,drama,auto
seneca.apocolocyntosis.tess,seneca,apocolocyntosis,Early Imperial,hexameter,satire,auto
seneca.carminum_fragmenta.tess,seneca,carminum_fragmenta,Early Imperial,mixed,lyric,auto
seneca.de_beneficiis.tess,seneca,de_beneficiis,Early Imperial,prose,philosophy,auto
seneca.de_brevitate_vitae.tess,seneca,de_brevitate_vitae,Early Imperial,prose,philosophy,auto
seneca.de_clementia.tess,seneca,de_clementia,Early Imperial,prose,philosophy,auto
seneca.de_consolatione_ad_helviam.tess,seneca,de_consolatione_ad_helviam,Early Imperial,prose,philosophy,auto
seneca.de_consolatione_ad_marciam.tess,seneca,de_consolatione_ad_marciam,Early Imperial,prose,philosophy,auto
seneca.de_consolatione_ad_polybium.tess,seneca,de_consolatione_ad_polybium,Early Imperial,prose,philosophy,auto
seneca.de_constantia.tess,seneca,de_constantia,Early Imperial,prose,philosophy,auto
seneca.de_ira.tess,seneca,de_ira,Early Imperial,prose,philosophy,auto
seneca.de_otio.tess,seneca,de_otio,Early Imperial,prose,philosophy,auto
seneca.de_providentia.tess,seneca,de_providentia,Early Imperial,prose,philosophy,auto
seneca.de_tranquillitate_animi.tess,seneca,de_tranquillitate_animi,Early Imperial,prose,philosophy,auto
seneca.de_vita_beata.tess,seneca,de_vita_beata,Early Imperial,prose,philosophy,auto
seneca.hercules_furens.tess,seneca,hercules_furens,Early Imperial,dramatic,drama,auto
seneca.hercules_oetaeus.tess,seneca,hercules_oetaeus,Early Imperial,dramatic,drama,auto
seneca.medea.tess,seneca,medea,Early Imperial,dramatic,drama,auto
seneca.octavia.tess,seneca,octavia,Early Imperial,dramatic,drama,auto
seneca.oedipus.tess,seneca,oedipus,Early Imperial,dramatic,drama,auto
seneca.phaedra.tess,seneca,phaedra,Early Imperial,dramatic,drama,auto
seneca.phoenissae.tess,seneca,phoenissae,Early Imperial,dramatic,drama,auto
seneca.quaestiones_naturales.tess,seneca,quaestiones_naturales,Early Imperial,prose,philosophy,auto
seneca.thyestes.tess,seneca,thyestes,Early Imperial,dramatic,drama,auto
seneca.troades.tess,seneca,troades,Early Imperial,dramatic,drama,auto
seneca_the_elder.controversiae.tess,seneca_the_elder,controversiae,Early Imperial,prose,oratory,auto
seneca_the_elder.excerpta_controversiae.tess,seneca_the_elder,excerpta_controversiae,Early Imperial,prose,oratory,auto
seneca_the_elder.fragmenta.tess,seneca_the_elder,fragmenta,Early Imperial,prose,oratory,auto
seneca_the_elder.suasoriae.tess,seneca_the_elder,suasoriae,Early Imperial,prose,oratory,auto
servius_honoratus.in_virgilii_georgicon_libros_commentarius.tess,servius_honoratus,in_virgilii_georgicon_libros_commentarius,Late Antique,prose,technical,auto
severus_sulpicius.chronica.tess,severus_sulpicius,chronica,Late Antique,prose,theology,auto
severus_sulpicius.dialogi.tess,severus_sulpicius,dialogi,Late Antique,prose,theology,auto
severus_sulpicius.epistulae_tres.tess,severus_sulpicius,epistulae_tres,Late Antique,prose,epistolary,auto
severus_sulpicius.vita_sancti_martini.tess,severus_sulpicius,vita_sancti_martini,Late Antique,prose,theology,auto
sigloardus_remensis.rhytmi.tess,sigloardus_remensis,rhytmi,Carolingian,unknown,medieval,auto
silius_italicus.punica.part.1.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.10.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.11.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.12.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.13.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.14.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.15.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.16.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.17.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.2.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.3.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.4.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.5.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.6.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.7.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.8.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.part.9.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
silius_italicus.punica.tess,silius_italicus,punica,Early Imperial,hexameter,epic,auto
smaragdus.carmen_in_psalterio.tess,smaragdus,carmen_in_psalterio,Carolingian,unknown,medieval,auto
smaragdus.carmina.tess,smaragdus,carmina,Carolingian,unknown,medieval,auto
smaragdus.epitaphium.tess,smaragdus,epitaphium,Carolingian,unknown,medieval,auto
smaragdus.versus_ad_filium_ludovici_pii.tess,smaragdus,versus_ad_filium_ludovici_pii,Carolingian,unknown,medieval,auto
statius.achilleid.tess,statius,achilleid,Early Imperial,hexameter,epic,auto
statius.silvae.tess,statius,silvae,Early Imperial,hexameter,lyric,auto
statius.thebaid.part.1.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.10.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.11.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.12.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.2.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.3.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.4.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.5.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.6.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.7.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.8.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.part.9.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
statius.thebaid.tess,statius,thebaid,Early Imperial,hexameter,epic,auto
suetonius.de_vita_caesarum.tess,suetonius,de_vita_caesarum,Early Imperial,prose,historiography,auto
sulpicius_severus.chronica.tess,sulpicius_severus,chronica,Late Antique,prose,theology,auto
sulpicius_severus.dialogi.tess,sulpicius_severus,dialogi,Late Antique,prose,theology,auto
sulpicius_severus.epistula_ad_Bassulae_parenti.tess,sulpicius_severus,epistula_ad_Bassulae_parenti,Late Antique,prose,epistolary,auto
sulpicius_severus.epistula_ad_aurelium.tess,sulpicius_severus,epistula_ad_aurelium,Late Antique,prose,epistolary,auto
sulpicius_severus.epistula_prima_ad_eusebium.tess,sulpicius_severus,epistula_prima_ad_eusebium,Late Antique,prose,epistolary,auto
sulpicius_severus.vita_martini.tess,sulpicius_severus,vita_martini,Late Antique,prose,theology,auto
sulpicius_severus_pseudo.alia_epistula.tess,sulpicius_severus_pseudo,alia_epistula,Late Antique,prose,epistolary,auto
tacitus.agricola.tess,tacitus,agricola,Early Imperial,prose,historiography,auto
tacitus.annales.tess,tacitus,annales,Early Imperial,prose,historiography,auto
tacitus.de_origine_et_situ_germanorum_liber.tess,tacitus,de_origine_et_situ_germanorum_liber,Early Imperial,prose,historiography,auto
tacitus.dialogus_de_oratoribus.tess,tacitus,dialogus_de_oratoribus,Early Imperial,prose,rhetoric,auto
tacitus.historiae.tess,tacitus,historiae,Early Imperial,prose,historiography,auto
terence.adelphi.tess,terence,adelphi,Republic,dramatic,drama,auto
terence.andria.tess,terence,andria,Republic,dramatic,drama,auto
terence.eunuchus.tess,terence,eunuchus,Republic,dramatic,drama,auto
terence.heautontimorumenos.tess,terence,heautontimorumenos,Republic,dramatic,drama,auto
terence.hecyra.tess,terence,hecyra,Republic,dramatic,drama,auto
terence.phormio.tess,terence,phormio,Republic,dramatic,drama,auto
tertullian.ad_martyres.tess,tertullian,ad_martyres,Late Antique,prose,theology,auto
tertullian.ad_nationes.tess,tertullian,ad_nationes,Late Antique,prose,theology,auto
tertullian.ad_nationes_libri_duo.tess,tertullian,ad_nationes_libri_duo,Late Antique,prose,theology,auto
tertullian.adversus_hermogenem.tess,tertullian,adversus_hermogenem,Late Antique,prose,theology,auto
tertullian.adversus_marcionem.tess,tertullian,adversus_marcionem,Late Antique,prose,theology,auto
tertullian.adversus_praxeam.tess,tertullian,adversus_praxeam,Late Antique,prose,theology,auto
tertullian.adversus_praxean.tess,tertullian,adversus_praxean,Late Antique,prose,theology,auto
tertullian.adversus_valentinianos.tess,tertullian,adversus_valentinianos,Late Antique,prose,theology,auto
tertullian.apologeticum.tess,tertullian,apologeticum,Late Antique,prose,theology,auto
tertullian.de_anima.tess,tertullian,de_anima,Late Antique,prose,theology,auto
tertullian.de_baptismo.tess,tertullian,de_baptismo,Late Antique,prose,theology,auto
tertullian.de_carnis_resurrectione.tess,tertullian,de_carnis_resurrectione,Late Antique,prose,theology,auto
tertullian.de_idololatria.tess,tertullian,de_idololatria,Late Antique,prose,theology,auto
tertullian.de_ieiunio.tess,tertullian,de_ieiunio,Late Antique,prose,theology,auto
tertullian.de_ieiunio_adversus_psychicos.tess,tertullian,de_ieiunio_adversus_psychicos,Late Antique,prose,theology,auto
tertullian.de_oratione.tess,tertullian,de_oratione,Late Antique,prose,theology,auto
tertullian.de_patientia.tess,tertullian,de_patientia,Late Antique,prose,theology,auto
tertullian.de_pudicitia.tess,tertullian,de_pudicitia,Late Antique,prose,theology,auto
tertullian.de_scorpiace.tess,tertullian,de_scorpiace,Late Antique,prose,theology,auto
tertullian.de_spectaculis.tess,tertullian,de_spectaculis,Late Antique,prose,theology,auto
tertullian.de_testimonio_animae.tess,tertullian,de_testimonio_animae,Late Antique,prose,theology,auto
tertullian.scorpiace.tess,tertullian,scorpiace,Late Antique,prose,theology,auto
tertullian_pseudo.adversus_omnes_haereses.tess,tertullian_pseudo,adversus_omnes_haereses,Later Imperial,prose,theology,auto
tertullian_pseudo.de_iona_propheta.tess,tertullian_pseudo,de_iona_propheta,Later Imperial,prose,theology,auto
tertullian_pseudo.de_sodoma.tess,tertullian_pseudo,de_sodoma,Later Imperial,prose,theology,auto
thedulf_of_orleans.carmina_appendix.tess,thedulf_of_orleans,carmina_appendix,Carolingian,unknown,medieval,auto
theodosius.de_situ_terrae_sanctae.tess,theodosius,de_situ_terrae_sanctae,Late Antique,prose,technical,auto
theodulf_of_orleans.carmina.part.1.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.10.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.11.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.12.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.13.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.14.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.15.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.17.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.18.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.19.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.2.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.20.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.21.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.22.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.23.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.24.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.25.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.26.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.27.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.28.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.29.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.3.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.30.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.31.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.32.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.34.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.35.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.36.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.37.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.39.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.4.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.40.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.43.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.44.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.45.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.46.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.47.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.48.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.49.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.5.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.50.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.51.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.52.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.53.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.54.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.55.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.56.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.57.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.58.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.59.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.6.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.60.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.61.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.62.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.63.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.64.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.65.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.67.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.68.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.69.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.7.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.70.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.71.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.72.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.73.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.74.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.75.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.76.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.77.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.78.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.79.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.part.9.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.carmina.tess,theodulf_of_orleans,carmina,Carolingian,unknown,medieval,auto
theodulf_of_orleans.epitaphia.tess,theodulf_of_orleans,epitaphia,Carolingian,unknown,medieval,auto
tibullus.elegiae_1.tess,tibullus,elegiae_1,Augustan,hexameter,elegy,auto
tibullus.elegiae_2.tess,tibullus,elegiae_2,Augustan,hexameter,elegy,auto
tibullus.elegies.tess,tibullus,elegies,Augustan,elegiac,elegy,auto
unknown.corpus_scriptorum_ecclesiasticorum_latin.tess,unknown,corpus_scriptorum_ecclesiasticorum_latin,unknown,prose,unclassified,auto
valerius_flaccus.argonautica.part.1.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.2.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.3.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.4.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.5.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.6.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.7.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.part.8.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_flaccus.argonautica.tess,valerius_flaccus,argonautica,Early Imperial,hexameter,epic,auto
valerius_maximus.facta_et_dicta_memorabilia.tess,valerius_maximus,facta_et_dicta_memorabilia,Early Imperial,prose,historiography,auto
vergil.aeneid.part.1.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.10.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.11.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.12.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.2.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.3.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.4.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.5.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.6.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.7.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.8.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.part.9.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.aeneid.tess,vergil,aeneid,Augustan,hexameter,epic,auto
vergil.eclogues.tess,vergil,eclogues,Augustan,hexameter,pastoral,auto
vergil.georgics.part.1.tess,vergil,georgics,Augustan,hexameter,didactic,auto
vergil.georgics.part.2.tess,vergil,georgics,Augustan,hexameter,didactic,auto
vergil.georgics.part.3.tess,vergil,georgics,Augustan,hexameter,didactic,auto
vergil.georgics.part.4.tess,vergil,georgics,Augustan,hexameter,didactic,auto
vergil.georgics.tess,vergil,georgics,Augustan,hexameter,didactic,auto
vergil_pseudo.aetna.tess,vergil_pseudo,aetna,Augustan,hexameter,epic,auto
vergil_pseudo.appendix_vergiliana_combined.tess,vergil_pseudo,appendix_vergiliana_combined,Augustan,elegiac,elegy,auto
vergil_pseudo.catalepton.tess,vergil_pseudo,catalepton,Augustan,lyric,lyric,auto
vergil_pseudo.ciris.tess,vergil_pseudo,ciris,Augustan,hexameter,epic,auto
vergil_pseudo.copa.tess,vergil_pseudo,copa,Augustan,lyric,lyric,auto
vergil_pseudo.culex.tess,vergil_pseudo,culex,Augustan,hexameter,epic,auto
vergil_pseudo.dirae.tess,vergil_pseudo,dirae,Augustan,hexameter,epic,auto
vergil_pseudo.elegiae_in_maecenatem.tess,vergil_pseudo,elegiae_in_maecenatem,Augustan,elegiac,elegy,auto
vergil_pseudo.lydia.tess,vergil_pseudo,lydia,Augustan,lyric,lyric,auto
vergil_pseudo.moretum.tess,vergil_pseudo,moretum,Augustan,lyric,lyric,auto
vergil_pseudo.priapea.tess,vergil_pseudo,priapea,Augustan,lyric,lyric,auto
victor_claudius_marius.alethia.tess,victor_claudius_marius,alethia,Late Antique,prose,epic,auto
victor_claudius_marius.commentariorum_in_genesim_libri_tres.tess,victor_claudius_marius,commentariorum_in_genesim_libri_tres,Late Antique,prose,epic,auto
victor_vitensis.historia_persecutionis_africanae_provinc.tess,victor_vitensis,historia_persecutionis_africanae_provinc,Late Antique,prose,theology,auto
victorinus.de_machabeis.tess,victorinus,de_machabeis,Later Imperial,prose,theology,auto
victorinus_saint_bishop_of_poetovio.commentarii_in_apocalypsin.tess,victorinus_saint_bishop_of_poetovio,commentarii_in_apocalypsin,Later Imperial,prose,theology,auto
vitensis.historia_persecutionic_africanae_proviniae.tess,vitensis,historia_persecutionic_africanae_proviniae,Late Antique,prose,theology,auto
vitensis_pseudo.notitia_provinciarum_et_civitatum_africae.tess,vitensis_pseudo,notitia_provinciarum_et_civitatum_africae,Late Antique,prose,theology,auto
vitruvius.de_architectura.tess,vitruvius,de_architectura,Augustan,prose,technical,auto
vulfinus_diensis.vita_marcelli_metrica.tess,vulfinus_diensis,vita_marcelli_metrica,Carolingian,unknown,medieval,auto
walafrid_strabo.de_cultu_hortorum_carmen.tess,walafrid_strabo,de_cultu_hortorum_carmen,Carolingian,unknown,medieval,auto
walafrid_strabo.de_vita_et_fine_mammae.tess,walafrid_strabo,de_vita_et_fine_mammae,Carolingian,unknown,medieval,auto
walafrid_strabo.in_natalem_s_mammetis_hymnus.tess,walafrid_strabo,in_natalem_s_mammetis_hymnus,Carolingian,unknown,medieval,auto
